Date,Visitor/Neutral,PTS,Home/Neutral,,Visitor_PTS,Home_PTS,Month,Season,Recent Wins (Home),Recent Losses (Home),Recent Win % (Home),Recent Wins (Visitor),Recent Losses (Visitor),Recent Win % (Visitor),Matchup Wins (Home),Matchup Wins (Visitor),Total Matchups,DSLG (Home),DSLG (Visitor),Wins (Home),Losses (Home),Wins (Visitor),Losses (Visitor)
Wed Mar 13 2024,Chicago Bulls,129,Indiana Pacers,OT,132,129,march,2023-2024,4,1,80.0,4,1,80.0,1,3,4,1.0,2.0,37,30,31,34
Wed Mar 13 2024,Denver Nuggets,88,Miami Heat,,100,88,march,2023-2024,2,3,40.0,1,4,20.0,0,2,2,3.0,2.0,35,29,45,20
Wed Mar 13 2024,Charlotte Hornets,98,Memphis Grizzlies,,110,98,march,2023-2024,3,2,60.0,3,2,60.0,0,2,2,1.0,2.0,23,43,16,49
Wed Mar 13 2024,Cleveland Cavaliers,95,New Orleans Pelicans,,116,95,march,2023-2024,4,1,80.0,1,4,20.0,1,1,2,3.0,2.0,39,25,41,24
Wed Mar 13 2024,Golden State Warriors,109,Dallas Mavericks,,99,109,march,2023-2024,2,3,40.0,2,3,40.0,3,1,4,2.0,2.0,37,28,34,30
Wed Mar 13 2024,Atlanta Hawks,106,Portland Trail Blazers,,102,106,march,2023-2024,1,4,20.0,3,2,60.0,1,1,2,2.0,3.0,18,46,29,35
Wed Mar 13 2024,Los Angeles Lakers,120,Sacramento Kings,,107,120,march,2023-2024,1,4,20.0,0,5,0.0,4,0,4,1.0,3.0,37,27,37,30
Thu Mar 14 2024,Phoenix Suns,127,Boston Celtics,,112,127,march,2023-2024,5,0,100.0,2,3,40.0,2,0,2,2.0,3.0,51,14,38,27
Thu Mar 14 2024,Los Angeles Clippers,111,Chicago Bulls,,126,111,march,2023-2024,4,1,80.0,2,3,40.0,0,2,2,1.0,2.0,32,34,41,23
Thu Mar 14 2024,Washington Wizards,135,Houston Rockets,,119,135,march,2023-2024,3,2,60.0,3,2,60.0,2,0,2,2.0,2.0,30,35,11,54
Thu Mar 14 2024,Philadelphia 76ers,114,Milwaukee Bucks,,105,114,march,2023-2024,4,1,80.0,3,2,60.0,3,0,3,2.0,2.0,42,24,36,29
Thu Mar 14 2024,Dallas Mavericks,126,Oklahoma City Thunder,,119,126,march,2023-2024,2,3,40.0,2,3,40.0,3,1,4,2.0,1.0,45,20,38,28
Thu Mar 14 2024,New York Knicks,93,Portland Trail Blazers,,105,93,march,2023-2024,0,5,0.0,1,4,20.0,0,2,2,1.0,2.0,19,46,38,27
Fri Mar 15 2024,Phoenix Suns,96,Charlotte Hornets,,107,96,march,2023-2024,3,2,60.0,3,2,60.0,0,2,2,2.0,1.0,17,49,38,28
Fri Mar 15 2024,Miami Heat,95,Detroit Pistons,,108,95,march,2023-2024,1,4,20.0,2,3,40.0,0,4,4,2.0,2.0,12,53,35,30
Fri Mar 15 2024,Orlando Magic,103,Toronto Raptors,,113,103,march,2023-2024,4,1,80.0,3,2,60.0,0,3,3,2.0,2.0,23,43,38,28
Fri Mar 15 2024,Los Angeles Clippers,112,New Orleans Pelicans,,104,112,march,2023-2024,3,2,60.0,2,3,40.0,3,1,4,2.0,1.0,39,26,42,23
Fri Mar 15 2024,Denver Nuggets,106,San Antonio Spurs,,117,106,march,2023-2024,3,2,60.0,1,4,20.0,1,3,4,3.0,2.0,14,52,46,20
Fri Mar 15 2024,Atlanta Hawks,124,Utah Jazz,,122,124,march,2023-2024,2,3,40.0,3,2,60.0,1,1,2,3.0,2.0,28,37,29,36
Sat Mar 16 2024,Cleveland Cavaliers,117,Houston Rockets,,103,117,march,2023-2024,3,2,60.0,2,3,40.0,1,1,2,2.0,3.0,31,35,42,24
Sat Mar 16 2024,Brooklyn Nets,121,Indiana Pacers,,100,121,march,2023-2024,3,2,60.0,4,1,80.0,2,1,3,3.0,3.0,37,31,26,40
Sat Mar 16 2024,Portland Trail Blazers,126,New Orleans Pelicans,,107,126,march,2023-2024,3,2,60.0,0,5,0.0,3,0,3,1.0,2.0,40,26,19,47
Sat Mar 16 2024,Charlotte Hornets,109,Philadelphia 76ers,,98,109,march,2023-2024,3,2,60.0,3,2,60.0,4,0,4,2.0,1.0,36,30,17,50
Sat Mar 16 2024,Washington Wizards,127,Chicago Bulls,,98,127,march,2023-2024,3,2,60.0,3,2,60.0,2,1,3,2.0,2.0,32,35,11,55
Sat Mar 16 2024,Oklahoma City Thunder,112,Memphis Grizzlies,,118,112,march,2023-2024,2,3,40.0,1,4,20.0,0,3,3,3.0,2.0,23,44,46,20
Sat Mar 16 2024,Golden State Warriors,121,Los Angeles Lakers,,128,121,march,2023-2024,1,4,20.0,2,3,40.0,1,3,4,3.0,3.0,37,31,34,31
Sat Mar 16 2024,Minnesota Timberwolves,100,Utah Jazz,,119,100,march,2023-2024,1,4,20.0,4,1,80.0,0,4,4,1.0,4.0,29,37,45,21
Sat Mar 16 2024,New York Knicks,91,Sacramento Kings,,98,91,march,2023-2024,1,4,20.0,1,4,20.0,0,2,2,3.0,2.0,38,27,39,27
Sun Mar 17 2024,Phoenix Suns,140,Milwaukee Bucks,,129,140,march,2023-2024,4,1,80.0,3,2,60.0,1,1,2,3.0,2.0,43,24,39,28
Sun Mar 17 2024,Miami Heat,101,Detroit Pistons,,104,101,march,2023-2024,0,5,0.0,3,2,60.0,0,4,4,2.0,2.0,12,54,36,30
Sun Mar 17 2024,Denver Nuggets,107,Dallas Mavericks,,105,107,march,2023-2024,3,2,60.0,2,3,40.0,1,2,3,3.0,2.0,38,29,47,20
Sun Mar 17 2024,Toronto Raptors,111,Orlando Magic,,96,111,march,2023-2024,3,2,60.0,4,1,80.0,3,0,3,2.0,2.0,39,28,23,44
Sun Mar 17 2024,Boston Celtics,104,Washington Wizards,,130,104,march,2023-2024,4,1,80.0,4,1,80.0,0,4,4,1.0,3.0,11,56,52,14
Sun Mar 17 2024,Brooklyn Nets,122,San Antonio Spurs,OT,115,122,march,2023-2024,2,3,40.0,5,0,100.0,1,1,2,2.0,1.0,14,53,26,41
Sun Mar 17 2024,Atlanta Hawks,93,Los Angeles Clippers,,110,93,march,2023-2024,2,3,40.0,3,2,60.0,1,1,2,2.0,2.0,42,24,29,37
Mon Mar 18 2024,Cleveland Cavaliers,103,Indiana Pacers,,108,103,march,2023-2024,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,38,31,42,25
Mon Mar 18 2024,Detroit Pistons,119,Boston Celtics,,94,119,march,2023-2024,4,1,80.0,0,5,0.0,3,0,3,1.0,1.0,53,14,12,55
Mon Mar 18 2024,Miami Heat,98,Philadelphia 76ers,,91,98,march,2023-2024,3,2,60.0,3,2,60.0,3,2,5,2.0,1.0,37,30,37,30
Mon Mar 18 2024,Portland Trail Blazers,110,Chicago Bulls,,107,110,march,2023-2024,2,3,40.0,1,4,20.0,2,0,2,2.0,2.0,33,35,19,48
Mon Mar 18 2024,Minnesota Timberwolves,104,Utah Jazz,,114,104,march,2023-2024,1,4,20.0,5,0,100.0,0,4,4,2.0,2.0,29,38,46,21
Mon Mar 18 2024,New York Knicks,112,Golden State Warriors,,119,112,march,2023-2024,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,35,31,40,27
Mon Mar 18 2024,Memphis Grizzlies,121,Sacramento Kings,OT,111,121,march,2023-2024,0,5,0.0,1,4,20.0,3,0,3,2.0,2.0,38,28,23,45
Mon Mar 18 2024,Atlanta Hawks,136,Los Angeles Lakers,,105,136,march,2023-2024,1,4,20.0,4,1,80.0,1,1,2,2.0,1.0,37,32,30,37
Tue Mar 19 2024,Charlotte Hornets,112,Orlando Magic,,92,112,march,2023-2024,2,3,40.0,3,2,60.0,3,1,4,2.0,3.0,40,28,17,51
Tue Mar 19 2024,Houston Rockets,114,Washington Wizards,,137,114,march,2023-2024,4,1,80.0,3,2,60.0,0,2,2,2.0,3.0,11,57,32,35
Tue Mar 19 2024,New Orleans Pelicans,91,Brooklyn Nets,,104,91,march,2023-2024,5,0,100.0,2,3,40.0,0,2,2,2.0,3.0,26,42,41,26
Tue Mar 19 2024,Dallas Mavericks,107,San Antonio Spurs,,113,107,march,2023-2024,1,4,20.0,3,2,60.0,0,4,4,2.0,2.0,15,53,39,29
Tue Mar 19 2024,Denver Nuggets,112,Minnesota Timberwolves,,115,112,march,2023-2024,5,0,100.0,3,2,60.0,2,2,4,1.0,2.0,47,21,47,21
Wed Mar 20 2024,Miami Heat,104,Cleveland Cavaliers,,107,104,march,2023-2024,3,2,60.0,3,2,60.0,1,3,4,2.0,2.0,43,25,37,31
Wed Mar 20 2024,Indiana Pacers,103,Detroit Pistons,,122,103,march,2023-2024,1,4,20.0,2,3,40.0,0,4,4,2.0,2.0,12,56,38,32
Wed Mar 20 2024,Milwaukee Bucks,122,Boston Celtics,,119,122,march,2023-2024,3,2,60.0,3,2,60.0,2,2,4,2.0,3.0,54,14,44,24
Wed Mar 20 2024,Sacramento Kings,89,Toronto Raptors,,123,89,march,2023-2024,4,1,80.0,0,5,0.0,0,2,2,3.0,2.0,23,45,39,28
Wed Mar 20 2024,Utah Jazz,119,Oklahoma City Thunder,,107,119,march,2023-2024,1,4,20.0,1,4,20.0,3,1,4,4.0,2.0,47,20,29,39
Wed Mar 20 2024,Memphis Grizzlies,137,Golden State Warriors,,116,137,march,2023-2024,3,2,60.0,2,3,40.0,2,1,3,2.0,2.0,35,32,23,46
Wed Mar 20 2024,Philadelphia 76ers,115,Phoenix Suns,,102,115,march,2023-2024,4,1,80.0,3,2,60.0,1,1,2,3.0,2.0,39,29,38,30
Wed Mar 20 2024,Los Angeles Clippers,103,Portland Trail Blazers,,116,103,march,2023-2024,2,3,40.0,2,3,40.0,0,4,4,2.0,3.0,19,49,42,25
Thu Mar 21 2024,New Orleans Pelicans,121,Orlando Magic,,106,121,march,2023-2024,1,4,20.0,2,3,40.0,2,0,2,2.0,2.0,41,28,42,26
Thu Mar 21 2024,Sacramento Kings,109,Washington Wizards,,102,109,march,2023-2024,3,2,60.0,1,4,20.0,1,1,2,2.0,1.0,11,58,40,28
Thu Mar 21 2024,Chicago Bulls,127,Houston Rockets,,117,127,march,2023-2024,3,2,60.0,1,4,20.0,1,1,2,2.0,3.0,33,35,34,35
Thu Mar 21 2024,Brooklyn Nets,115,Milwaukee Bucks,,108,115,march,2023-2024,3,2,60.0,4,1,80.0,3,0,3,1.0,2.0,44,25,26,43
Thu Mar 21 2024,Utah Jazz,113,Dallas Mavericks,,97,113,march,2023-2024,3,2,60.0,1,4,20.0,3,1,4,2.0,1.0,40,29,29,40
Thu Mar 21 2024,New York Knicks,113,Denver Nuggets,,100,113,march,2023-2024,4,1,80.0,3,2,60.0,1,1,2,2.0,3.0,48,21,41,27
Thu Mar 21 2024,Atlanta Hawks,128,Phoenix Suns,,115,128,march,2023-2024,4,1,80.0,4,1,80.0,1,1,2,1.0,3.0,40,29,30,38
Fri Mar 22 2024,Boston Celtics,102,Detroit Pistons,,129,102,march,2023-2024,1,4,20.0,2,3,40.0,0,3,3,2.0,2.0,12,57,55,14
Fri Mar 22 2024,Oklahoma City Thunder,103,Toronto Raptors,,123,103,march,2023-2024,3,2,60.0,1,4,20.0,0,2,2,2.0,2.0,23,46,48,20
Fri Mar 22 2024,New Orleans Pelicans,88,Miami Heat,,111,88,march,2023-2024,4,1,80.0,2,3,40.0,1,1,2,2.0,1.0,38,31,42,27
Fri Mar 22 2024,Cleveland Cavaliers,104,Minnesota Timberwolves,,91,104,march,2023-2024,4,1,80.0,3,2,60.0,1,1,2,3.0,2.0,47,22,43,26
Fri Mar 22 2024,Memphis Grizzlies,97,San Antonio Spurs,,99,97,march,2023-2024,0,5,0.0,2,3,40.0,1,3,4,3.0,2.0,15,54,23,47
Fri Mar 22 2024,Indiana Pacers,111,Golden State Warriors,,123,111,march,2023-2024,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,36,32,39,32
Fri Mar 22 2024,Los Angeles Clippers,117,Portland Trail Blazers,,125,117,march,2023-2024,2,3,40.0,3,2,60.0,0,4,4,2.0,2.0,19,50,43,25
Fri Mar 22 2024,Philadelphia 76ers,101,Los Angeles Lakers,,94,101,march,2023-2024,1,4,20.0,3,2,60.0,1,1,2,4.0,2.0,38,32,38,31
Sat Mar 23 2024,Brooklyn Nets,105,New York Knicks,,93,105,march,2023-2024,4,1,80.0,4,1,80.0,4,0,4,2.0,2.0,41,28,26,44
Sat Mar 23 2024,Sacramento Kings,107,Orlando Magic,,109,107,march,2023-2024,1,4,20.0,2,3,40.0,0,2,2,2.0,2.0,42,28,40,29
Sat Mar 23 2024,Charlotte Hornets,132,Atlanta Hawks,,91,132,march,2023-2024,5,0,100.0,4,1,80.0,1,3,4,2.0,4.0,30,39,17,52
Sat Mar 23 2024,Boston Celtics,113,Chicago Bulls,,124,113,march,2023-2024,2,3,40.0,2,3,40.0,0,3,3,2.0,1.0,34,36,56,14
Sat Mar 23 2024,Utah Jazz,147,Houston Rockets,,119,147,march,2023-2024,2,3,40.0,2,3,40.0,3,1,4,2.0,2.0,34,35,29,41
Sat Mar 23 2024,Phoenix Suns,106,San Antonio Spurs,,131,106,march,2023-2024,0,5,0.0,3,2,60.0,3,1,4,1.0,2.0,15,55,41,29
Sat Mar 23 2024,Toronto Raptors,112,Washington Wizards,,109,112,march,2023-2024,2,3,40.0,2,3,40.0,1,3,4,2.0,1.0,12,58,23,47
Sat Mar 23 2024,Denver Nuggets,111,Portland Trail Blazers,,114,111,march,2023-2024,2,3,40.0,4,1,80.0,0,4,4,1.0,2.0,19,51,49,21
Sun Mar 24 2024,New Orleans Pelicans,101,Detroit Pistons,,114,101,march,2023-2024,1,4,20.0,3,2,60.0,0,2,2,2.0,2.0,12,58,43,27
Sun Mar 24 2024,Philadelphia 76ers,107,Los Angeles Clippers,,121,107,march,2023-2024,4,1,80.0,3,2,60.0,1,1,2,2.0,2.0,44,25,38,32
Sun Mar 24 2024,Cleveland Cavaliers,121,Miami Heat,,84,121,march,2023-2024,4,1,80.0,4,1,80.0,3,1,4,2.0,2.0,38,32,43,27
Sun Mar 24 2024,Oklahoma City Thunder,118,Milwaukee Bucks,,93,118,march,2023-2024,2,3,40.0,2,3,40.0,1,1,2,3.0,2.0,45,25,49,20
Sun Mar 24 2024,Golden State Warriors,114,Minnesota Timberwolves,,110,114,march,2023-2024,3,2,60.0,2,3,40.0,3,0,3,2.0,2.0,48,22,36,33
Sun Mar 24 2024,Indiana Pacers,150,Los Angeles Lakers,,145,150,march,2023-2024,1,4,20.0,2,3,40.0,2,1,3,2.0,2.0,39,32,40,32
Mon Mar 25 2024,Charlotte Hornets,115,Cleveland Cavaliers,,92,115,march,2023-2024,4,1,80.0,4,1,80.0,1,2,3,1.0,2.0,43,28,17,53
Mon Mar 25 2024,Boston Celtics,120,Atlanta Hawks,,118,120,march,2023-2024,4,1,80.0,3,2,60.0,2,2,4,2.0,2.0,31,39,57,14
Mon Mar 25 2024,Detroit Pistons,124,New York Knicks,,99,124,march,2023-2024,4,1,80.0,1,4,20.0,3,0,3,2.0,1.0,42,28,12,59
Mon Mar 25 2024,Brooklyn Nets,88,Toronto Raptors,,96,88,march,2023-2024,2,3,40.0,4,1,80.0,1,3,4,2.0,2.0,23,48,26,45
Mon Mar 25 2024,Washington Wizards,105,Chicago Bulls,,107,105,march,2023-2024,1,4,20.0,1,4,20.0,2,1,3,2.0,2.0,34,37,13,58
Mon Mar 25 2024,Portland Trail Blazers,110,Houston Rockets,,92,110,march,2023-2024,1,4,20.0,2,3,40.0,3,1,4,2.0,2.0,35,35,19,52
Mon Mar 25 2024,Phoenix Suns,104,San Antonio Spurs,,102,104,march,2023-2024,0,5,0.0,3,2,60.0,3,1,4,2.0,2.0,15,56,42,29
Mon Mar 25 2024,Memphis Grizzlies,128,Denver Nuggets,,103,128,march,2023-2024,4,1,80.0,3,2,60.0,4,0,4,2.0,3.0,50,21,24,47
Mon Mar 25 2024,Dallas Mavericks,105,Utah Jazz,,115,105,march,2023-2024,3,2,60.0,2,3,40.0,1,3,4,2.0,4.0,29,42,41,29
Mon Mar 25 2024,Philadelphia 76ers,108,Sacramento Kings,,96,108,march,2023-2024,3,2,60.0,3,2,60.0,1,1,2,2.0,1.0,41,29,39,32
Mon Mar 25 2024,Indiana Pacers,116,Los Angeles Clippers,,133,116,march,2023-2024,3,2,60.0,3,2,60.0,1,1,2,1.0,1.0,44,26,40,33
Tue Mar 26 2024,Golden State Warriors,92,Miami Heat,,113,92,march,2023-2024,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,39,32,36,34
Tue Mar 26 2024,Los Angeles Lakers,124,Milwaukee Bucks,2OT,128,124,march,2023-2024,1,4,20.0,1,4,20.0,0,2,2,2.0,2.0,46,25,40,32
Tue Mar 26 2024,Oklahoma City Thunder,112,New Orleans Pelicans,,119,112,march,2023-2024,4,1,80.0,3,2,60.0,1,6,7,2.0,2.0,44,27,49,21
Tue Mar 26 2024,Dallas Mavericks,96,Sacramento Kings,,132,96,march,2023-2024,3,2,60.0,3,2,60.0,2,2,4,1.0,1.0,42,29,42,29
Wed Mar 27 2024,Cleveland Cavaliers,118,Charlotte Hornets,,111,118,march,2023-2024,4,1,80.0,3,2,60.0,2,1,3,2.0,2.0,17,54,44,28
Wed Mar 27 2024,Golden State Warriors,93,Orlando Magic,,101,93,march,2023-2024,1,4,20.0,2,3,40.0,0,2,2,4.0,1.0,42,29,37,34
Wed Mar 27 2024,Brooklyn Nets,119,Washington Wizards,OT,122,119,march,2023-2024,1,4,20.0,4,1,80.0,1,3,4,2.0,2.0,14,58,27,45
Wed Mar 27 2024,Portland Trail Blazers,120,Atlanta Hawks,,106,120,march,2023-2024,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,32,39,19,53
Wed Mar 27 2024,Los Angeles Clippers,107,Philadelphia 76ers,,108,107,march,2023-2024,4,1,80.0,2,3,40.0,1,1,2,2.0,2.0,39,33,44,27
Wed Mar 27 2024,New York Knicks,101,Toronto Raptors,,145,101,march,2023-2024,2,3,40.0,3,2,60.0,0,4,4,2.0,2.0,23,49,43,28
Wed Mar 27 2024,Indiana Pacers,125,Chicago Bulls,,99,125,march,2023-2024,1,4,20.0,4,1,80.0,3,1,4,2.0,2.0,34,38,41,33
Wed Mar 27 2024,Los Angeles Lakers,124,Memphis Grizzlies,,136,124,march,2023-2024,4,1,80.0,1,4,20.0,1,3,4,2.0,1.0,24,48,41,32
Wed Mar 27 2024,Detroit Pistons,106,Minnesota Timberwolves,,91,106,march,2023-2024,2,3,40.0,2,3,40.0,2,0,2,3.0,2.0,49,22,12,60
Wed Mar 27 2024,Houston Rockets,126,Oklahoma City Thunder,OT,132,126,march,2023-2024,4,1,80.0,1,4,20.0,2,2,4,1.0,2.0,50,21,36,35
Wed Mar 27 2024,San Antonio Spurs,111,Utah Jazz,,118,111,march,2023-2024,3,2,60.0,0,5,0.0,2,1,3,2.0,2.0,29,43,16,56
Wed Mar 27 2024,Phoenix Suns,97,Denver Nuggets,,104,97,march,2023-2024,3,2,60.0,3,2,60.0,1,2,3,2.0,2.0,51,21,42,30
Thu Mar 28 2024,Boston Celtics,123,Atlanta Hawks,OT,122,123,march,2023-2024,2,3,40.0,3,2,60.0,2,2,4,1.0,3.0,33,39,57,15
Thu Mar 28 2024,Milwaukee Bucks,107,New Orleans Pelicans,,100,107,march,2023-2024,4,1,80.0,1,4,20.0,1,1,2,2.0,2.0,44,28,46,26
Fri Mar 29 2024,Golden State Warriors,97,Charlotte Hornets,,115,97,march,2023-2024,4,1,80.0,3,2,60.0,0,2,2,2.0,2.0,18,54,38,34
Fri Mar 29 2024,Los Angeles Lakers,109,Indiana Pacers,,90,109,march,2023-2024,5,0,100.0,2,3,40.0,1,2,3,2.0,2.0,41,34,42,32
Fri Mar 29 2024,Los Angeles Clippers,97,Orlando Magic,,100,97,march,2023-2024,0,5,0.0,3,2,60.0,0,2,2,2.0,2.0,42,30,45,27
Fri Mar 29 2024,Detroit Pistons,87,Washington Wizards,,96,87,march,2023-2024,1,4,20.0,2,3,40.0,2,2,4,2.0,2.0,14,59,12,61
Fri Mar 29 2024,Chicago Bulls,125,Brooklyn Nets,,108,125,march,2023-2024,4,1,80.0,1,4,20.0,3,0,3,2.0,2.0,28,45,35,38
Fri Mar 29 2024,Philadelphia 76ers,117,Cleveland Cavaliers,,114,117,march,2023-2024,3,2,60.0,4,1,80.0,2,2,4,2.0,2.0,44,29,39,34
Fri Mar 29 2024,Portland Trail Blazers,142,Miami Heat,,82,142,march,2023-2024,2,3,40.0,2,3,40.0,2,0,2,3.0,2.0,39,33,19,54
Fri Mar 29 2024,Phoenix Suns,128,Oklahoma City Thunder,,103,128,march,2023-2024,3,2,60.0,3,2,60.0,3,0,3,2.0,2.0,50,22,43,30
Fri Mar 29 2024,New York Knicks,130,San Antonio Spurs,OT,126,130,march,2023-2024,1,4,20.0,3,2,60.0,1,1,2,2.0,2.0,17,56,44,28
Fri Mar 29 2024,Minnesota Timberwolves,98,Denver Nuggets,,111,98,march,2023-2024,2,3,40.0,1,4,20.0,2,2,4,2.0,2.0,51,22,50,22
Fri Mar 29 2024,Houston Rockets,100,Utah Jazz,,101,100,march,2023-2024,3,2,60.0,2,3,40.0,1,3,4,2.0,2.0,29,44,37,35
Fri Mar 29 2024,Dallas Mavericks,103,Sacramento Kings,,107,103,march,2023-2024,3,2,60.0,3,2,60.0,2,2,4,3.0,3.0,42,30,43,29
Sat Mar 30 2024,Boston Celtics,92,New Orleans Pelicans,,104,92,march,2023-2024,3,2,60.0,4,1,80.0,0,2,2,2.0,2.0,45,28,57,16
Sat Mar 30 2024,Memphis Grizzlies,118,Orlando Magic,,88,118,march,2023-2024,0,5,0.0,4,1,80.0,1,1,2,1.0,3.0,42,31,24,49
Sat Mar 30 2024,Milwaukee Bucks,113,Atlanta Hawks,,122,113,march,2023-2024,1,4,20.0,2,3,40.0,1,2,3,2.0,2.0,34,39,46,27
Sun Mar 31 2024,Cleveland Cavaliers,130,Denver Nuggets,,101,130,march,2023-2024,1,4,20.0,3,2,60.0,1,1,2,2.0,2.0,51,23,45,29
Sun Mar 31 2024,Los Angeles Lakers,104,Brooklyn Nets,,116,104,march,2023-2024,4,1,80.0,3,2,60.0,1,1,2,2.0,2.0,29,45,42,33
Sun Mar 31 2024,Los Angeles Clippers,118,Charlotte Hornets,,130,118,march,2023-2024,3,2,60.0,3,2,60.0,0,2,2,2.0,2.0,18,55,46,27
Sun Mar 31 2024,Philadelphia 76ers,120,Toronto Raptors,,135,120,march,2023-2024,1,4,20.0,4,1,80.0,0,4,4,4.0,2.0,23,50,39,35
Sun Mar 31 2024,Miami Heat,107,Washington Wizards,,119,107,march,2023-2024,1,4,20.0,1,4,20.0,1,3,4,2.0,2.0,14,60,40,33
Sun Mar 31 2024,Dallas Mavericks,107,Houston Rockets,,125,107,march,2023-2024,2,3,40.0,4,1,80.0,1,3,4,2.0,2.0,38,35,44,29
Sun Mar 31 2024,Chicago Bulls,101,Minnesota Timberwolves,,109,101,march,2023-2024,1,4,20.0,2,3,40.0,0,2,2,2.0,2.0,51,22,35,39
Sun Mar 31 2024,Oklahoma City Thunder,112,New York Knicks,,113,112,march,2023-2024,3,2,60.0,3,2,60.0,0,2,2,2.0,2.0,44,29,51,22
Sun Mar 31 2024,Golden State Warriors,113,San Antonio Spurs,,117,113,march,2023-2024,1,4,20.0,4,1,80.0,1,3,4,2.0,2.0,18,56,39,34
Sun Mar 31 2024,Utah Jazz,127,Sacramento Kings,,106,127,march,2023-2024,2,3,40.0,2,3,40.0,3,0,3,2.0,2.0,42,31,29,45
Mon Apr 1 2024,Boston Celtics,104,Charlotte Hornets,,118,104,april,2023-2024,2,3,40.0,5,0,100.0,1,2,3,1.0,2.0,18,56,58,16
Mon Apr 1 2024,Memphis Grizzlies,108,Detroit Pistons,,110,108,april,2023-2024,3,2,60.0,4,1,80.0,0,3,3,3.0,2.0,13,61,24,50
Mon Apr 1 2024,Brooklyn Nets,133,Indiana Pacers,,111,133,april,2023-2024,4,1,80.0,3,2,60.0,2,1,3,3.0,1.0,42,34,29,46
Mon Apr 1 2024,Portland Trail Blazers,104,Orlando Magic,,103,104,april,2023-2024,0,5,0.0,3,2,60.0,2,0,2,2.0,3.0,43,31,19,55
Mon Apr 1 2024,Atlanta Hawks,101,Chicago Bulls,,113,101,april,2023-2024,2,3,40.0,0,5,0.0,3,1,4,1.0,2.0,36,39,34,40
Mon Apr 1 2024,Phoenix Suns,111,New Orleans Pelicans,,124,111,april,2023-2024,2,3,40.0,4,1,80.0,1,2,3,2.0,3.0,45,29,43,31
Tue Apr 2 2024,Los Angeles Lakers,111,Toronto Raptors,,128,111,april,2023-2024,1,4,20.0,4,1,80.0,0,2,2,2.0,2.0,23,51,43,33
Tue Apr 2 2024,Milwaukee Bucks,117,Washington Wizards,,113,117,april,2023-2024,1,4,20.0,2,3,40.0,1,2,3,2.0,3.0,14,61,47,27
Tue Apr 2 2024,New York Knicks,109,Miami Heat,,99,109,april,2023-2024,1,4,20.0,2,3,40.0,1,2,3,2.0,2.0,41,33,44,30
Tue Apr 2 2024,Oklahoma City Thunder,109,Philadelphia 76ers,,105,109,april,2023-2024,4,1,80.0,3,2,60.0,2,0,2,2.0,2.0,40,35,52,22
Tue Apr 2 2024,Houston Rockets,113,Minnesota Timberwolves,,106,113,april,2023-2024,1,4,20.0,2,3,40.0,3,0,3,2.0,2.0,51,23,38,36
Tue Apr 2 2024,San Antonio Spurs,110,Denver Nuggets,,105,110,april,2023-2024,1,4,20.0,1,4,20.0,3,1,4,2.0,2.0,52,23,18,57
Tue Apr 2 2024,Cleveland Cavaliers,113,Utah Jazz,,129,113,april,2023-2024,2,3,40.0,3,2,60.0,0,2,2,2.0,2.0,29,46,45,30
Tue Apr 2 2024,Dallas Mavericks,104,Golden State Warriors,,100,104,april,2023-2024,5,0,100.0,4,1,80.0,1,3,4,2.0,2.0,40,34,45,29
Tue Apr 2 2024,Los Angeles Clippers,109,Sacramento Kings,,95,109,april,2023-2024,1,4,20.0,3,2,60.0,2,2,4,2.0,2.0,43,31,47,27
Wed Apr 3 2024,Portland Trail Blazers,86,Charlotte Hornets,,89,86,april,2023-2024,1,4,20.0,4,1,80.0,1,1,2,2.0,2.0,18,57,19,56
Wed Apr 3 2024,Los Angeles Lakers,120,Washington Wizards,,125,120,april,2023-2024,1,4,20.0,5,0,100.0,0,2,2,1.0,1.0,15,61,44,33
Wed Apr 3 2024,Detroit Pistons,121,Atlanta Hawks,,113,121,april,2023-2024,1,4,20.0,3,2,60.0,3,0,3,2.0,2.0,35,40,13,62
Wed Apr 3 2024,Oklahoma City Thunder,135,Boston Celtics,,100,135,april,2023-2024,5,0,100.0,3,2,60.0,1,1,2,2.0,1.0,59,16,52,23
Wed Apr 3 2024,Indiana Pacers,115,Brooklyn Nets,,111,115,april,2023-2024,3,2,60.0,3,2,60.0,1,2,3,2.0,2.0,29,47,43,34
Wed Apr 3 2024,Memphis Grizzlies,101,Milwaukee Bucks,,111,101,april,2023-2024,3,2,60.0,4,1,80.0,0,2,2,1.0,2.0,47,28,25,50
Wed Apr 3 2024,Toronto Raptors,133,Minnesota Timberwolves,,85,133,april,2023-2024,1,4,20.0,1,4,20.0,1,1,2,1.0,1.0,52,23,23,52
Wed Apr 3 2024,Orlando Magic,108,New Orleans Pelicans,,117,108,april,2023-2024,1,4,20.0,0,5,0.0,0,2,2,2.0,2.0,45,30,44,31
Wed Apr 3 2024,Cleveland Cavaliers,122,Phoenix Suns,,101,122,april,2023-2024,5,0,100.0,3,2,60.0,2,0,2,2.0,1.0,44,31,46,30
